longitude,latitude,start_date,end_date,label,cube,time_series
-56.15130112,-18.16411256,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.15049263,-18.24523043,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.12785509,-17.46234866,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.12758559,-17.23732068,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.12138722,-17.74208404,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.10979895,-17.7490909,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.08689191,-18.8936344,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.08527494,-17.14218909,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.08419696,-18.01993296,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.08204101,-17.56448711,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.07772909,-17.17749288,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.06425436,-17.21279667,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.06398487,-17.19231508,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.06398487,-17.56933801,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.05940346,-17.44159758,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.05805599,-17.07158151,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.05347458,-17.67120696,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.04835418,-18.90225823,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.0475457,-18.19726039,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.59444462,-20.57878404,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.59201917,-20.77713206,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.59148018,-20.92454559,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.58986321,-20.63268296,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.58689877,-20.76338783,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.58501231,-19.70616058,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.58393433,-20.28099253,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.57746646,-20.43595191,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.57261556,-19.10976906,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.57019011,-19.13375408,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.56506971,-19.924990180000002,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.56506971,-20.45400805,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.56372224,-20.50197809,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.55779336,-20.36615281,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.5553679,-19.21433296,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.55321195,-20.78279144,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.55132549,-19.17013584,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-57.54108469,-19.87378621,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.53650328,-20.55641599,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.530035410000004,-19.93064956,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.52760996,-19.63124108,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.52329805,-20.80731545,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.52114209,-19.80344812,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.5206031,-20.22170372,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.51925563,-19.16043404,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.51683018,-19.79913621,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.51278776,-19.52640769,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.50982332,-20.66690877,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.50820635,-20.0632409,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.50443343,-20.680653,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.50281646,-20.13330949,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.49931303,-19.5803066,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.49742657,-20.19152032,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.49311466,-19.38061112,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-57.4909587,-20.54752267,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.48880274,-19.45633909,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-57.48826375,-20.30551653,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.48691628,-19.4959548,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.4861078,-20.54509722,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.4858383,-19.64229036,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.48314336,-20.66286635,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.48206538,-20.30174361,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.48179588,-19.58003711,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.47937043,-19.48652249,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.47910094,-20.53135299,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.47775346,-19.58327104,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.47505852,-19.33533603,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.47505852,-20.08264451,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.47236357,-20.47556762,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.46966863,-20.92292863,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-57.46912964,-19.57680317,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.46886014,-20.00449108,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.46293126,-20.78710336,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.46023632,-20.63241346,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.45457693,-19.52209577,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.45403794,-20.28126202,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.45349895,-20.74425372,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.45322946,-20.38097502,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.44864805,-19.21109902,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.44029372,-19.57383873,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.43732928,-19.74281184,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.43436484,-19.37063982,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.43328686,-19.33021563,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.43247837,-19.78296653,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.42816646,-20.77039469,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.42789697,-19.30137971,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.42654949,-19.53422303,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.42520202,-19.49514631,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.42520202,-19.78054108,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.0623679,-20.06593585,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.057517,-20.64238476,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.0572475,-20.80839343,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.05455256,-19.79374632,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.05401357,-20.39202429,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.05077963,-19.47628169,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.04997115,-20.38420895,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.04970166,-19.93199704,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.04889317,-20.7900678,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.04673722,-20.00772502,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.04619823,-19.31458494,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.04350328,-19.2668844,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.03541844,-20.49820516,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.02895057,-20.33569993,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.02544714,-19.33560552,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.02167422,-20.63807285,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.00119263,-20.86310083,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.00011465,-20.13869938,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.99822819,-19.4460983,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.99822819,-20.70679397,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.9877179,-19.43855245,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.98205852,-20.83399541,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.98178902,-19.73634397,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.98178902,-20.76204036,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.98071104,-19.0728483,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.97963306,-19.74739325,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.97936357,-19.87513368,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.97100924,-20.10150913,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.96939227,-19.98535697,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.96723631,-19.07069234,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.95457007,-20.91807772,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.94918018,-19.4261557,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.94594624,-20.72727556,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.94244281,-19.08740101,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.93031556,-19.66816184,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.92950707,-20.07294271,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.92627314,-20.26509234,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.91495436,-19.82716364,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.90956447,-20.44727068,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.908217,-20.09207682,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.90201862,-20.73239596,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.89959317,-19.39893675,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.89635924,-19.01975787,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.89393379,-20.85932791,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.88746592,-19.21056003,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.88288451,-20.63888133,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.86967927,-20.58444343,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.86887079,-20.13223151,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.86725382,-19.28547953,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.86401989,-20.78225245,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.86186393,-20.76392682,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.85943848,-19.77056978,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.85728252,-19.53260606,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.85431808,-20.01068946,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.85216213,-19.84656725,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.84650274,-19.6651974,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.84569426,-20.00799451,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.84515527,-20.85744144,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.8384179,-19.86031148,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.83302801,-19.63474451,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.82494317,-19.11488946,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.8184753,-20.58282646,2018-01-01,2018-12-19,"RIO, LAGO E OCEANO",pantanal,
-55.79583776,-19.37872465,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.79341231,-20.30255209,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.78532747,-20.42732809,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.78101556,-20.6655613,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.7737392,-19.86704884,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.7688883,-19.0925214,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.76215093,-19.4409779,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.75999498,-19.10869108,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.7537966,-20.27829758,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.75217963,-20.12684162,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.75110166,-20.66421383,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.74086086,-20.26185841,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.73681844,-20.19987466,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.73681844,-20.61489632,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.73493198,-19.79509379,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.72576917,-19.08497556,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.7241522,-20.09099884,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.72118776,-20.29285029,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.71795382,-20.42867556,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.7139114,-19.95598206,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.71283342,-19.47062231,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.71094696,-20.30336058,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.70986898,-20.4513131,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.69881971,-19.74362032,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.69855021,-19.05560065,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.69612476,-19.82635516,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.69154335,-20.86768224,2018-01-01,2018-12-19,FLORESTA PLANTADA,pantanal,
-55.68157205,-20.77767105,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.67995509,-20.25646852,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.67591267,-19.61965281,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.67456519,-19.72421671,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.67267873,-19.37360426,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.66998379,-20.80273404,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.66189895,-19.13052014,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.65246664,-19.44421184,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.65084967,-20.35995444,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.64519028,-20.40819397,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.62578667,-19.55659108,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.61662386,-20.36750029,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.61554588,-19.92930209,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.61500689,-19.38088061,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.61015599,-20.36965624,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.60692205,-20.25943296,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.59991519,-19.97619415,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.5947948,-19.37737718,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.58158956,-20.37558512,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.5797031,-19.47762917,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.57350472,-19.37683819,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.56676736,-20.17696762,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.56541989,-20.42571112,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.56299444,-19.58165408,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.56218595,-19.10087574,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.55625707,-19.37468224,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-55.55140617,-19.60752556,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.5497892,-20.76689126,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.54951971,-20.49524072,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.54898072,-20.75557249,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.54547729,-20.83695985,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.54520779,-19.85680805,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.54412981,-20.29958765,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.54224335,-20.71865173,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.5398179,-20.19933567,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.5398179,-20.50494253,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.53820093,-19.73930841,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.53820093,-19.74658476,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.53712296,-20.06943928,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.53038559,-20.73913332,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.52607368,-20.08884289,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.52445671,-19.82392971,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.5147549,-19.57491671,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.50397512,-20.25997195,2018-01-01,2018-12-19,FLORESTA PLANTADA,pantanal,
-55.49562079,-19.28763548,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.48672747,-20.05084415,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.48187657,-19.50996852,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.47594768,-20.15406058,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.47406122,-20.15540805,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.46678487,-20.52865805,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.464898410000004,-19.43154559,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.45977801,-20.37881906,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.45088469,-19.50296166,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.4500762,-19.35689559,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.44899823,-19.21460245,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.44064389,-19.33749198,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.43606249,-20.21846978,2018-01-01,2018-12-19,FLORESTA PLANTADA,pantanal,
-55.43067259,-20.26428386,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.42474371,-20.3669613,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.41719786,-19.73661346,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.41126898,-20.39067682,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.41072999,-19.21568043,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.40749606,-19.53961292,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.40426212,-19.85034018,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.40372314,-20.59791816,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.39860274,-20.62998801,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.39833324,-19.73580498,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.39456032,-20.8197122,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.39294335,-19.67355173,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.39267386,-20.25700751,2018-01-01,2018-12-19,FLORESTA PLANTADA,pantanal,
-55.38943992,-19.45714758,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.38836194,-20.74937411,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.38701447,-20.70625498,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.38701447,-20.80273404,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.38485851,-20.34351527,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.38216357,-20.14031635,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.3808161,-20.15433007,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.38000761,-19.57464722,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.37919913,-19.08470606,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.37892963,-20.62432863,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.36976682,-19.7897039,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.36356844,-20.52245967,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.36114299,-19.3765687,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.35656158,-19.31323747,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-55.35359714,-19.08982646,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.33823595,-18.99496436,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.33284606,-19.35069722,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.32341375,-19.32266978,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.30751357,-20.14328079,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.30481862,-20.41331437,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.30401014,-19.15046274,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.30185418,-20.19556274,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.28999642,-20.91888621,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.285954,-19.24936725,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.28406754,-19.34746328,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.28218108,-19.43666599,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.27813866,-19.42804216,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.27786916,-20.1877474,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.27517422,-19.77245624,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-55.27355725,-19.74550678,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.27167079,-20.58309596,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.26789786,-19.99937068,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.26466393,-20.03763891,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.26385545,-19.25152321,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-55.26358595,-19.45229668,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-55.26277747,-20.5459057,2018-01-01,2018-12-19,FLORESTA PLANTADA,pantanal,
-55.26250797,-19.14911527,2018-01-01,2018-12-19,PASTAGEM,pantanal,
